Latitude,Longitude,LST
34.75,96.25,-3.0480008125305176
34.75,96.75,-1.1215996742248535
34.75,97.25,-2.6791980266571045
34.75,97.75,-3.53779935836792
34.75,98.25,-1.4698001146316528
34.75,98.75,-3.459197759628296
34.75,99.25,-8.678800582885742
34.75,99.75,0.053401488810777664
34.75,100.25,3.527799367904663
34.75,100.75,4.870800018310547
34.75,101.25,6.4822001457214355
34.75,101.75,6.6570000648498535
34.75,102.25,7.378201484680176
34.75,102.75,5.55319881439209
34.75,103.25,5.0926008224487305
34.75,103.75,3.637199640274048
34.75,104.25,4.458600044250488
34.75,104.75,2.530400037765503
34.75,105.25,3.205000400543213
34.75,105.75,3.485599994659424
34.75,106.25,2.397801160812378
34.75,106.75,3.4172017574310303
34.75,107.25,4.196401119232178
34.75,107.75,4.991797924041748
34.75,108.25,6.434000492095947
34.75,108.75,7.491800308227539
34.75,109.25,8.006400108337402
34.75,109.75,7.181997776031494
34.75,110.25,5.093001365661621
34.75,110.75,5.725801467895508
34.75,111.25,5.573800086975098
34.75,111.75,7.712000846862793
34.75,112.25,8.120599746704102
34.75,112.75,7.917198181152344
34.75,113.25,7.728598594665527
34.75,113.75,7.9013991355896
34.75,114.25,8.048199653625488
34.75,114.75,8.689998626708984
34.75,115.25,8.000199317932129
34.75,115.75,7.281798839569092
34.75,116.25,6.967999458312988
34.75,116.75,5.82659912109375
34.75,117.25,5.568201065063477
34.75,117.75,6.82899808883667
34.75,118.25,6.777799606323242
34.75,118.75,5.957000255584717
34.75,119.25,5.413373947143555
34.75,119.75,4.720003128051758
34.25,80.25,-6.634800910949707
34.25,80.75,-7.793798446655273
34.25,81.25,-8.851000785827637
34.25,81.75,-9.181199073791504
34.25,82.25,-5.361999034881592
34.25,82.75,-3.653599262237549
34.25,83.25,-4.8411993980407715
34.25,83.75,-4.0017991065979
34.25,84.25,-5.491998672485352
34.25,84.75,-4.0311994552612305
34.25,85.25,-4.0490007400512695
34.25,85.75,-8.310598373413086
34.25,86.25,-6.4875993728637695
34.25,86.75,-6.870201587677002
34.25,87.25,-7.735200881958008
34.25,87.75,-7.21899938583374
34.25,88.25,-7.457600116729736
34.25,88.75,-7.260399341583252
34.25,89.25,-7.556799411773682
34.25,89.75,-9.302399635314941
34.25,90.25,-8.979601860046387
34.25,90.75,-4.853999137878418
34.25,91.25,-2.833601474761963
34.25,91.75,-2.9041996002197266
34.25,92.25,-3.0455987453460693
34.25,92.75,-2.071200370788574
34.25,93.25,-0.5775991678237915
34.25,93.75,-0.4614001512527466
34.25,94.25,-0.6229995489120483
34.25,94.75,-0.12919922173023224
34.25,95.25,-0.08619995415210724
34.25,95.75,1.954400658607483
34.25,96.25,-0.13700012862682343
34.25,96.75,-0.49039918184280396
34.25,97.25,-2.2672011852264404
34.25,97.75,-3.0065996646881104
34.25,98.25,0.8941988945007324
34.25,98.75,-0.2088000476360321
34.25,99.25,-1.567600131034851
34.25,99.75,0.25379884243011475
34.25,100.25,3.922999620437622
34.25,100.75,5.182000160217285
34.25,101.25,5.954400062561035
34.25,101.75,6.732799530029297
34.25,102.25,7.272798538208008
34.25,102.75,4.163400650024414
34.25,103.25,1.4210015535354614
34.25,103.75,2.1678006649017334
34.25,104.25,5.29879903793335
34.25,104.75,4.217800140380859
34.25,105.25,3.27239990234375
34.25,105.75,1.770601749420166
34.25,106.25,0.5791991949081421
34.25,106.75,2.0463998317718506
34.25,107.25,3.457599401473999
34.25,107.75,5.871601581573486
34.25,108.25,7.450399875640869
34.25,108.75,6.731800556182861
34.25,109.25,5.595197677612305
34.25,109.75,3.272799491882324
34.25,110.25,4.089799404144287
34.25,110.75,6.100001335144043
34.25,111.25,6.523399353027344
34.25,111.75,8.043601036071777
34.25,112.25,9.209199905395508
34.25,112.75,9.50940227508545
34.25,113.25,9.937800407409668
34.25,113.75,9.540000915527344
34.25,114.25,9.40000057220459
34.25,114.75,8.63800048828125
34.25,115.25,7.578199863433838
34.25,115.75,7.397400856018066
34.25,116.25,7.752599716186523
34.25,116.75,7.644399642944336
34.25,117.25,6.977399826049805
34.25,117.75,7.07520055770874
34.25,118.25,6.214400768280029
34.25,118.75,6.664000034332275
34.25,119.25,6.766599178314209
34.25,119.75,6.399696350097656
33.75,80.25,-2.750600814819336
33.75,80.75,-3.7273998260498047
33.75,81.25,-4.199600696563721
33.75,81.75,-4.439599990844727
33.75,82.25,-4.639801025390625
33.75,82.75,-5.031798362731934
33.75,83.25,-6.005000114440918
33.75,83.75,-3.099200963973999
33.75,84.25,-1.3261992931365967
33.75,84.75,-3.813000440597534
33.75,85.25,-5.2932000160217285
33.75,85.75,-3.7233998775482178
33.75,86.25,-5.530799388885498
33.75,86.75,-4.855200290679932
33.75,87.25,-5.381000518798828
33.75,87.75,-6.756198883056641
33.75,88.25,-6.910401821136475
33.75,88.75,-7.1215996742248535
33.75,89.25,-7.668400287628174
33.75,89.75,-4.491600513458252
33.75,90.25,-5.624398708343506
33.75,90.75,-6.062799453735352
33.75,91.25,-5.565998554229736
33.75,91.75,-1.0883996486663818
33.75,92.25,0.1608007848262787
33.75,92.75,0.6068011522293091
33.75,93.25,1.1948003768920898
33.75,93.75,2.98020076751709
33.75,94.25,0.3473992943763733
33.75,94.75,-6.674599647521973
33.75,95.25,-1.685400128364563
33.75,95.75,2.350198268890381
33.75,96.25,1.2549996376037598
33.75,96.75,0.9173995852470398
33.75,97.25,0.8338000774383545
33.75,97.75,-0.563600480556488
33.75,98.25,-0.42279937863349915
33.75,98.75,-0.5284014940261841
33.75,99.25,2.6252002716064453
33.75,99.75,4.364200592041016
33.75,100.25,2.9349987506866455
33.75,100.75,4.482399940490723
33.75,101.25,5.36799955368042
33.75,101.75,9.080399513244629
33.75,102.25,9.431798934936523
33.75,102.75,8.895999908447266
33.75,103.25,1.7833999395370483
33.75,103.75,0.7518011331558228
33.75,104.25,1.5863995552062988
33.75,104.75,3.318600654602051
33.75,105.25,2.6082003116607666
33.75,105.75,2.7970011234283447
33.75,106.25,2.112400531768799
33.75,106.75,1.61260187625885
33.75,107.25,1.3613977432250977
33.75,107.75,0.8907995820045471
33.75,108.25,1.6846014261245728
33.75,108.75,2.836202621459961
33.75,109.25,3.2429986000061035
33.75,109.75,4.374600887298584
33.75,110.25,4.9897990226745605
33.75,110.75,5.2950005531311035
33.75,111.25,5.127399444580078
33.75,111.75,5.615799427032471
33.75,112.25,6.828399181365967
33.75,112.75,8.796799659729004
33.75,113.25,7.697600364685059
33.75,113.75,7.926599979400635
33.75,114.25,7.9952006340026855
33.75,114.75,7.514999866485596
33.75,115.25,7.3675994873046875
33.75,115.75,8.41759967803955
33.75,116.25,8.857400894165039
33.75,116.75,8.195001602172852
33.75,117.25,8.19540023803711
33.75,117.75,8.02440071105957
33.75,118.25,7.597001552581787
33.75,118.75,6.5012006759643555
33.75,119.25,6.9394025802612305
33.75,119.75,7.004598617553711
33.25,80.25,0.21600067615509033
33.25,80.75,-0.029799195006489754
33.25,81.25,-2.221201181411743
33.25,81.75,-1.3926010131835938
33.25,82.25,-2.060800552368164
33.25,82.75,-0.09639953821897507
33.25,83.25,-2.667999029159546
33.25,83.75,-2.761599540710449
33.25,84.25,-2.343400001525879
33.25,84.75,-3.5806000232696533
33.25,85.25,-4.746399402618408
33.25,85.75,-4.5199995040893555
33.25,86.25,-4.90479850769043
33.25,86.75,-3.4369990825653076
33.25,87.25,-3.034799575805664
33.25,87.75,-3.005000114440918
33.25,88.25,-3.968599557876587
33.25,88.75,-4.059398651123047
33.25,89.25,-3.128800630569458
33.25,89.75,-4.0814008712768555
33.25,90.25,-4.2052001953125
33.25,90.75,-8.0556001663208
33.25,91.25,-7.899999618530273
33.25,91.75,-2.773400068283081
33.25,92.25,-1.8361992835998535
33.25,92.75,2.0841989517211914
33.25,93.25,3.2002005577087402
33.25,93.75,1.9557995796203613
33.25,94.25,2.1896004676818848
33.25,94.75,1.2265996932983398
33.25,95.25,-1.3245986700057983
33.25,95.75,-0.41720062494277954
33.25,96.25,4.635198593139648
33.25,96.75,3.846400499343872
33.25,97.25,4.1991987228393555
33.25,97.75,4.552801132202148
33.25,98.25,3.328200340270996
33.25,98.75,-3.0564000606536865
33.25,99.25,1.6776015758514404
33.25,99.75,5.191999912261963
33.25,100.25,6.42180061340332
33.25,100.75,5.63040018081665
33.25,101.25,4.932199478149414
33.25,101.75,10.562801361083984
33.25,102.25,10.299800872802734
33.25,102.75,9.48900032043457
33.25,103.25,5.781801223754883
33.25,103.75,-0.1692010462284088
33.25,104.25,2.2398009300231934
33.25,104.75,2.976200580596924
33.25,105.25,3.06380033493042
33.25,105.75,2.7694003582000732
33.25,106.25,4.05180025100708
33.25,106.75,4.840798854827881
33.25,107.25,5.404000282287598
33.25,107.75,5.989198684692383
33.25,108.25,5.1815996170043945
33.25,108.75,4.172200679779053
33.25,109.25,4.326001167297363
33.25,109.75,4.699399948120117
33.25,110.25,5.339596748352051
33.25,110.75,6.484598636627197
33.25,111.25,7.571599960327148
33.25,111.75,8.162399291992188
33.25,112.25,7.905198574066162
33.25,112.75,7.759202480316162
33.25,113.25,7.803197860717773
33.25,113.75,8.38700008392334
33.25,114.25,8.069799423217773
33.25,114.75,8.311200141906738
33.25,115.25,7.9061994552612305
33.25,115.75,9.225601196289062
33.25,116.25,9.140600204467773
33.25,116.75,8.687999725341797
33.25,117.25,8.32199764251709
33.25,117.75,7.837399959564209
33.25,118.25,6.561999320983887
33.25,118.75,5.803599834442139
33.25,119.25,7.242599964141846
33.25,119.75,6.383402347564697
32.75,80.25,-4.357198238372803
32.75,80.75,-4.198200225830078
32.75,81.25,-2.109598159790039
32.75,81.75,0.41240110993385315
32.75,82.25,1.5011987686157227
32.75,82.75,2.717198371887207
32.75,83.25,1.494199275970459
32.75,83.75,0.5060006976127625
32.75,84.25,-0.5607986450195312
32.75,84.75,-2.426398515701294
32.75,85.25,-2.1748006343841553
32.75,85.75,-3.0520009994506836
32.75,86.25,-1.2115991115570068
32.75,86.75,-1.4357998371124268
32.75,87.25,-2.195598840713501
32.75,87.75,-2.122999668121338
32.75,88.25,-1.613200068473816
32.75,88.75,-0.8957995772361755
32.75,89.25,-0.3077990710735321
32.75,89.75,-1.3360000848770142
32.75,90.25,-0.4513995349407196
32.75,90.75,0.5512008666992188
32.75,91.25,0.4934020936489105
32.75,91.75,-1.7735986709594727
32.75,92.25,-3.6969988346099854
32.75,92.75,-2.671201229095459
32.75,93.25,0.16119903326034546
32.75,93.75,1.1661999225616455
32.75,94.25,-0.9040002226829529
32.75,94.75,1.279200792312622
32.75,95.25,4.376399040222168
32.75,95.75,3.2843987941741943
32.75,96.25,5.879798889160156
32.75,96.75,2.4521989822387695
32.75,97.25,0.6142001152038574
32.75,97.75,-0.37079986929893494
32.75,98.25,4.557601451873779
32.75,98.75,5.600400447845459
32.75,99.25,4.421400547027588
32.75,99.75,5.951198577880859
32.75,100.25,5.622402191162109
32.75,100.75,6.049600124359131
32.75,101.25,5.185401916503906
32.75,101.75,7.897399425506592
32.75,102.25,8.967401504516602
32.75,102.75,6.282800674438477
32.75,103.25,3.761800765991211
32.75,103.75,-0.6570001244544983
32.75,104.25,0.9522006511688232
32.75,104.75,2.1526007652282715
32.75,105.25,3.659600019454956
32.75,105.75,4.456000804901123
32.75,106.25,3.6872012615203857
32.75,106.75,4.012599945068359
32.75,107.25,4.607001304626465
32.75,107.75,4.657800197601318
32.75,108.25,5.469000339508057
32.75,108.75,6.185999870300293
32.75,109.25,6.020199775695801
32.75,109.75,5.713800430297852
32.75,110.25,6.194198131561279
32.75,110.75,7.773000717163086
32.75,111.25,8.134000778198242
32.75,111.75,8.706001281738281
32.75,112.25,8.853998184204102
32.75,112.75,8.545801162719727
32.75,113.25,8.635001182556152
32.75,113.75,8.698800086975098
32.75,114.25,8.55679988861084
32.75,114.75,7.97160005569458
32.75,115.25,9.01980209350586
32.75,115.75,9.096599578857422
32.75,116.25,8.733001708984375
32.75,116.75,8.155600547790527
32.75,117.25,8.659998893737793
32.75,117.75,8.671599388122559
32.75,118.25,8.327199935913086
32.75,118.75,7.739198684692383
32.75,119.25,6.127600193023682
32.75,119.75,7.43380069732666
32.25,80.25,-2.892401933670044
32.25,80.75,-1.7553985118865967
32.25,81.25,-2.2322003841400146
32.25,81.75,-0.046799927949905396
32.25,82.25,-0.2758013904094696
32.25,82.75,-0.02019958570599556
32.25,83.25,-1.4613986015319824
32.25,83.75,1.607399582862854
32.25,84.25,2.2225985527038574
32.25,84.75,1.1266003847122192
32.25,85.25,1.190999150276184
32.25,85.75,0.8497992157936096
32.25,86.25,2.433799982070923
32.25,86.75,2.8419995307922363
32.25,87.25,-0.27759918570518494
32.25,87.75,-0.11300232261419296
32.25,88.25,0.8859994411468506
32.25,88.75,1.7655993700027466
32.25,89.25,2.3836002349853516
32.25,89.75,2.2292020320892334
32.25,90.25,3.157599687576294
32.25,90.75,2.713200330734253
32.25,91.25,3.592799425125122
32.25,91.75,4.5790019035339355
32.25,92.25,4.660399913787842
32.25,92.75,4.566800117492676
32.25,93.25,3.5794005393981934
32.25,93.75,1.582401990890503
32.25,94.25,-3.4203989505767822
32.25,94.75,-5.31879997253418
32.25,95.25,-0.7108001708984375
32.25,95.75,4.567600250244141
32.25,96.25,6.586200714111328
32.25,96.75,6.346799850463867
32.25,97.25,5.311201095581055
32.25,97.75,3.1220009326934814
32.25,98.25,3.1110000610351562
32.25,98.75,4.4628005027771
32.25,99.25,5.8296003341674805
32.25,99.75,7.7917985916137695
32.25,100.25,8.318199157714844
32.25,100.75,3.8518004417419434
32.25,101.25,6.5065999031066895
32.25,101.75,3.2583999633789062
32.25,102.25,5.143599510192871
32.25,102.75,1.4606000185012817
32.25,103.25,2.2667999267578125
32.25,103.75,1.3436001539230347
32.25,104.25,3.1762001514434814
32.25,104.75,4.4823994636535645
32.25,105.25,6.245198726654053
32.25,105.75,6.696599960327148
32.25,106.25,6.3206000328063965
32.25,106.75,6.653599739074707
32.25,107.25,5.882801532745361
32.25,107.75,5.717999458312988
32.25,108.25,4.623600006103516
32.25,108.75,4.6521992683410645
32.25,109.25,5.105798244476318
32.25,109.75,6.256999969482422
32.25,110.25,5.779400825500488
32.25,110.75,6.45720100402832
32.25,111.25,7.440601348876953
32.25,111.75,8.484200477600098
32.25,112.25,8.978798866271973
32.25,112.75,9.493400573730469
32.25,113.25,9.000999450683594
32.25,113.75,9.171799659729004
32.25,114.25,9.133000373840332
32.25,114.75,9.388199806213379
32.25,115.25,9.233999252319336
32.25,115.75,9.6943998336792
32.25,116.25,8.431800842285156
32.25,116.75,9.225000381469727
32.25,117.25,8.895201683044434
32.25,117.75,9.10360050201416
32.25,118.25,8.633000373840332
32.25,118.75,8.685600280761719
32.25,119.25,8.456600189208984
32.25,119.75,8.77079963684082
31.75,80.25,-3.168800115585327
31.75,80.75,-4.809800624847412
31.75,81.25,-2.4827992916107178
31.75,81.75,-0.7972012162208557
31.75,82.25,-1.5540008544921875
31.75,82.75,-1.70759916305542
31.75,83.25,-2.9713997840881348
31.75,83.75,-0.15100158751010895
31.75,84.25,1.5239989757537842
31.75,84.75,-0.291800856590271
31.75,85.25,-0.7752007842063904
31.75,85.75,-0.5743988156318665
31.75,86.25,0.35939911007881165
31.75,86.75,1.544399380683899
31.75,87.25,1.9880026578903198
31.75,87.75,2.026798963546753
31.75,88.25,1.446199655532837
31.75,88.75,-1.3967989683151245
31.75,89.25,0.11459960788488388
31.75,89.75,3.4877991676330566
31.75,90.25,4.307000637054443
31.75,90.75,3.9313998222351074
31.75,91.25,5.174199104309082
31.75,91.75,7.344799041748047
31.75,92.25,6.213197708129883
31.75,92.75,7.582600116729736
31.75,93.25,3.794001579284668
31.75,93.75,5.97080135345459
31.75,94.25,4.084201335906982
31.75,94.75,-0.947401762008667
31.75,95.25,-3.650998830795288
31.75,95.75,-2.6600003242492676
31.75,96.25,4.166000843048096
31.75,96.75,5.449199676513672
31.75,97.25,4.606399059295654
31.75,97.75,8.391599655151367
31.75,98.25,7.222399711608887
31.75,98.75,2.7303998470306396
31.75,99.25,2.858597755432129
31.75,99.75,5.549798011779785
31.75,100.25,6.342200756072998
31.75,100.75,7.113598346710205
31.75,101.25,3.5440001487731934
31.75,101.75,2.3937995433807373
31.75,102.25,1.850400447845459
31.75,102.75,0.08819946646690369
31.75,103.25,0.8795986771583557
31.75,103.75,2.1359987258911133
31.75,104.25,5.304599285125732
31.75,104.75,8.998000144958496
31.75,105.25,8.8149995803833
31.75,105.75,7.8815999031066895
31.75,106.25,7.409000396728516
31.75,106.75,7.339001655578613
31.75,107.25,7.660799026489258
31.75,107.75,7.152799606323242
31.75,108.25,6.013400554656982
31.75,108.75,4.496799468994141
31.75,109.25,5.080999374389648
31.75,109.75,5.632000923156738
31.75,110.25,5.734001636505127
31.75,110.75,6.827600002288818
31.75,111.25,7.765600204467773
31.75,111.75,9.107999801635742
31.75,112.25,9.686599731445312
31.75,112.75,9.800198554992676
31.75,113.25,9.541600227355957
31.75,113.75,9.587599754333496
31.75,114.25,9.102601051330566
31.75,114.75,8.96099853515625
31.75,115.25,9.516798973083496
31.75,115.75,9.190999984741211
31.75,116.25,9.60720157623291
31.75,116.75,10.5447998046875
31.75,117.25,8.922198295593262
31.75,117.75,8.862598419189453
31.75,118.25,9.244401931762695
31.75,118.75,8.87979793548584
31.75,119.25,8.893399238586426
31.75,119.75,9.235600471496582
31.25,80.25,0.3245992958545685
31.25,80.75,-2.257399320602417
31.25,81.25,-7.217799663543701
31.25,81.75,-7.023200511932373
31.25,82.25,-4.249000072479248
31.25,82.75,0.3994003236293793
31.25,83.25,-2.6180009841918945
31.25,83.75,0.4050000011920929
31.25,84.25,2.41279935836792
31.25,84.75,1.9230002164840698
31.25,85.25,1.5541995763778687
31.25,85.75,2.8013999462127686
31.25,86.25,1.3066006898880005
31.25,86.75,1.2646011114120483
31.25,87.25,1.6156005859375
31.25,87.75,2.9967997074127197
31.25,88.25,1.7576000690460205
31.25,88.75,2.9156014919281006
31.25,89.25,3.665799140930176
31.25,89.75,4.918201446533203
31.25,90.25,5.298600196838379
31.25,90.75,4.944001197814941
31.25,91.25,5.943799018859863
31.25,91.75,8.009400367736816
31.25,92.25,8.537199020385742
31.25,92.75,6.41200065612793
31.25,93.25,2.1254007816314697
31.25,93.75,1.473199725151062
31.25,94.25,3.4611992835998535
31.25,94.75,1.2023992538452148
31.25,95.25,2.258199453353882
31.25,95.75,3.3023993968963623
31.25,96.25,5.028800010681152
31.25,96.75,4.6371989250183105
31.25,97.25,5.6660003662109375
31.25,97.75,8.312999725341797
31.25,98.25,7.511600017547607
31.25,98.75,4.068399906158447
31.25,99.25,5.35860013961792
31.25,99.75,3.5473992824554443
31.25,100.25,3.668400764465332
31.25,100.75,5.051198959350586
31.25,101.25,3.605600595474243
31.25,101.75,2.3748018741607666
31.25,102.25,2.4312000274658203
31.25,102.75,0.636598527431488
31.25,103.25,1.9633994102478027
31.25,103.75,5.294200420379639
31.25,104.25,11.178799629211426
31.25,104.75,10.855199813842773
31.25,105.25,9.285400390625
31.25,105.75,9.039400100708008
31.25,106.25,9.057998657226562
31.25,106.75,8.876799583435059
31.25,107.25,8.996999740600586
31.25,107.75,8.929999351501465
31.25,108.25,8.609600067138672
31.25,108.75,8.314599990844727
31.25,109.25,8.38640022277832
31.25,109.75,8.073200225830078
31.25,110.25,6.3820013999938965
31.25,110.75,6.837400436401367
31.25,111.25,8.94320011138916
31.25,111.75,9.77099895477295
31.25,112.25,10.188798904418945
31.25,112.75,10.285600662231445
31.25,113.25,10.069601058959961
31.25,113.75,10.7947998046875
31.25,114.25,9.390599250793457
31.25,114.75,9.262999534606934
31.25,115.25,9.193401336669922
31.25,115.75,7.847000598907471
31.25,116.25,8.200398445129395
31.25,116.75,10.332200050354004
31.25,117.25,9.759400367736816
31.25,117.75,9.667000770568848
31.25,118.25,9.384799003601074
31.25,118.75,8.466800689697266
31.25,119.25,9.209200859069824
31.25,119.75,8.523199081420898
30.75,80.25,-5.881799221038818
30.75,80.75,0.9177993535995483
30.75,81.25,1.159401535987854
30.75,81.75,-2.2725980281829834
30.75,82.25,-4.240402698516846
30.75,82.75,-6.228799819946289
30.75,83.25,-5.645198822021484
30.75,83.75,-4.764400005340576
30.75,84.25,-0.6730029582977295
30.75,84.75,0.689801037311554
30.75,85.25,1.768998384475708
30.75,85.75,1.5356014966964722
30.75,86.25,2.0303995609283447
30.75,86.75,3.2850000858306885
30.75,87.25,3.482600212097168
30.75,87.75,3.8992011547088623
30.75,88.25,3.8403995037078857
30.75,88.75,4.736999988555908
30.75,89.25,5.566400527954102
30.75,89.75,5.734399795532227
30.75,90.25,4.552399158477783
30.75,90.75,2.405200481414795
30.75,91.25,5.233602046966553
30.75,91.75,5.890800476074219
30.75,92.25,6.599400997161865
30.75,92.75,6.250199794769287
30.75,93.25,2.6494009494781494
30.75,93.75,-3.8267996311187744
30.75,94.25,-5.036600589752197
30.75,94.75,-3.089001178741455
30.75,95.25,-1.2877991199493408
30.75,95.75,2.3293988704681396
30.75,96.25,3.9576003551483154
30.75,96.75,4.897000789642334
30.75,97.25,6.481199741363525
30.75,97.75,9.214400291442871
30.75,98.25,10.750199317932129
30.75,98.75,5.415001392364502
30.75,99.25,3.6964004039764404
30.75,99.75,6.656999588012695
30.75,100.25,6.024799823760986
30.75,100.75,6.253801345825195
30.75,101.25,5.103801727294922
30.75,101.75,2.5301992893218994
30.75,102.25,3.3451993465423584
30.75,102.75,4.208400726318359
30.75,103.25,5.319200038909912
30.75,103.75,11.712800979614258
30.75,104.25,11.893400192260742
30.75,104.75,10.947999954223633
30.75,105.25,9.760997772216797
30.75,105.75,10.10420036315918
30.75,106.25,10.149600982666016
30.75,106.75,10.05679988861084
30.75,107.25,9.713798522949219
30.75,107.75,9.41300106048584
30.75,108.25,9.052600860595703
30.75,108.75,8.591601371765137
30.75,109.25,7.753798961639404
30.75,109.75,7.48960018157959
30.75,110.25,7.5396013259887695
30.75,110.75,8.503799438476562
30.75,111.25,10.712800025939941
30.75,111.75,11.340800285339355
30.75,112.25,11.154800415039062
30.75,112.75,10.78120231628418
30.75,113.25,11.208000183105469
30.75,113.75,10.460999488830566
30.75,114.25,9.893399238586426
30.75,114.75,9.955399513244629
30.75,115.25,9.7160005569458
30.75,115.75,8.661399841308594
30.75,116.25,8.111599922180176
30.75,116.75,9.985799789428711
30.75,117.25,8.87179946899414
30.75,117.75,9.308799743652344
30.75,118.25,9.267400741577148
30.75,118.75,9.037398338317871
30.75,119.25,9.12559986114502
30.75,119.75,9.407999992370605
30.25,80.25,-2.1749989986419678
30.25,80.75,-5.302000045776367
30.25,81.25,-6.151198863983154
30.25,81.75,-6.430199146270752
30.25,82.25,-8.16759967803955
30.25,82.75,-0.5730007886886597
30.25,83.25,1.681799054145813
30.25,83.75,-0.15339966118335724
30.25,84.25,-1.9914004802703857
30.25,84.75,-3.6655993461608887
30.25,85.25,0.4022015333175659
30.25,85.75,2.592399835586548
30.25,86.25,1.8327990770339966
30.25,86.75,2.619800090789795
30.25,87.25,2.6367998123168945
30.25,87.75,3.223400592803955
30.25,88.25,4.731800556182861
30.25,88.75,5.513199329376221
30.25,89.25,5.681400299072266
30.25,89.75,6.117199897766113
30.25,90.25,1.7724002599716187
30.25,90.75,7.161799907684326
30.25,91.25,9.1683988571167
30.25,91.75,6.618200778961182
30.25,92.25,5.504400253295898
30.25,92.75,2.612600326538086
30.25,93.25,-1.4486007690429688
30.25,93.75,-5.500802040100098
30.25,94.25,-5.844597816467285
30.25,94.75,-3.9780004024505615
30.25,95.25,-5.364399433135986
30.25,95.75,-5.744000434875488
30.25,96.25,-0.021598510444164276
30.25,96.75,1.899599313735962
30.25,97.25,8.17080020904541
30.25,97.75,7.213599681854248
30.25,98.25,12.843000411987305
30.25,98.75,7.83880090713501
30.25,99.25,3.7783994674682617
30.25,99.75,8.05259895324707
30.25,100.25,9.720399856567383
30.25,100.75,5.751799583435059
30.25,101.25,7.428400993347168
30.25,101.75,5.976801872253418
30.25,102.25,2.7342002391815186
30.25,102.75,5.124998569488525
30.25,103.25,10.319000244140625
30.25,103.75,12.140400886535645
30.25,104.25,11.763198852539062
30.25,104.75,11.527999877929688
30.25,105.25,10.38759994506836
30.25,105.75,10.251999855041504
30.25,106.25,10.996999740600586
30.25,106.75,10.165800094604492
30.25,107.25,10.829197883605957
30.25,107.75,10.288402557373047
30.25,108.25,8.856400489807129
30.25,108.75,8.139998435974121
30.25,109.25,7.764400482177734
30.25,109.75,7.9552001953125
30.25,110.25,8.028200149536133
30.25,110.75,8.785200119018555
30.25,111.25,11.330998420715332
30.25,111.75,12.081599235534668
30.25,112.25,10.813199996948242
30.25,112.75,10.675000190734863
30.25,113.25,10.902799606323242
30.25,113.75,10.593598365783691
30.25,114.25,10.14639949798584
30.25,114.75,10.226200103759766
30.25,115.25,10.12600040435791
30.25,115.75,9.73599910736084
30.25,116.25,9.356799125671387
30.25,116.75,9.6589994430542
30.25,117.25,8.889799118041992
30.25,117.75,8.670400619506836
30.25,118.25,8.142800331115723
30.25,118.75,8.142398834228516
30.25,119.25,8.103199005126953
30.25,119.75,8.709600448608398
29.75,80.25,13.217401504516602
29.75,80.75,10.17140007019043
29.75,81.25,2.562800407409668
29.75,81.75,5.507600784301758
29.75,82.25,-0.561399519443512
29.75,82.75,-5.184600830078125
29.75,83.25,-0.10799957066774368
29.75,83.75,4.855600357055664
29.75,84.25,5.5447998046875
29.75,84.75,2.2676002979278564
29.75,85.25,1.369199514389038
29.75,85.75,0.981199324131012
29.75,86.25,1.661399245262146
29.75,86.75,2.588801383972168
29.75,87.25,1.3058007955551147
29.75,87.75,5.402599811553955
29.75,88.25,6.423799514770508
29.75,88.75,6.637399673461914
29.75,89.25,8.003800392150879
29.75,89.75,6.6035990715026855
29.75,90.25,7.567601203918457
29.75,90.75,9.738199234008789
29.75,91.25,11.441598892211914
29.75,91.75,9.968599319458008
29.75,92.25,7.9794020652771
29.75,92.75,2.529799222946167
29.75,93.25,0.4029977321624756
29.75,93.75,-1.3234000205993652
29.75,94.25,-1.8973981142044067
29.75,94.75,-2.211599111557007
29.75,95.25,0.487600713968277
29.75,95.75,-3.1556012630462646
29.75,96.25,-2.3909988403320312
29.75,96.75,-0.5034011602401733
29.75,97.25,2.2307989597320557
29.75,97.75,6.685399532318115
29.75,98.25,7.622800350189209
29.75,98.75,8.25979995727539
29.75,99.25,4.585399627685547
29.75,99.75,5.717400074005127
29.75,100.25,8.595001220703125
29.75,100.75,7.154000759124756
29.75,101.25,7.191601753234863
29.75,101.75,4.740599632263184
29.75,102.25,4.417799472808838
29.75,102.75,5.891200065612793
29.75,103.25,8.84939956665039
29.75,103.75,11.587200164794922
29.75,104.25,11.924599647521973
29.75,104.75,11.907800674438477
29.75,105.25,11.228200912475586
29.75,105.75,10.868399620056152
29.75,106.25,10.906000137329102
29.75,106.75,11.1697998046875
29.75,107.25,10.437798500061035
29.75,107.75,9.759201049804688
29.75,108.25,8.793200492858887
29.75,108.75,8.659000396728516
29.75,109.25,8.93120002746582
29.75,109.75,8.591800689697266
29.75,110.25,8.959400177001953
29.75,110.75,10.123199462890625
29.75,111.25,11.72920036315918
29.75,111.75,12.024199485778809
29.75,112.25,11.214599609375
29.75,112.75,11.217998504638672
29.75,113.25,10.25619888305664
29.75,113.75,10.860599517822266
29.75,114.25,10.878398895263672
29.75,114.75,10.423200607299805
29.75,115.25,10.23340129852295
29.75,115.75,9.901999473571777
29.75,116.25,9.63960075378418
29.75,116.75,9.639999389648438
29.75,117.25,8.543399810791016
29.75,117.75,8.465600967407227
29.75,118.25,7.828801155090332
29.75,118.75,7.387199401855469
29.75,119.25,7.499000549316406
