Latitude,Longitude,NDVI
34.75,91.25,0.10052299499511719
34.75,91.75,0.107246994972229
34.75,92.25,0.1126129999756813
34.75,92.75,0.13966698944568634
34.75,93.25,0.13209199905395508
34.75,93.75,0.11277800053358078
34.75,94.25,0.13165399432182312
34.75,94.75,0.139398992061615
34.75,95.25,0.12350499629974365
34.75,95.75,0.12468099594116211
34.75,96.25,0.13872399926185608
34.75,96.75,0.14699099957942963
34.75,97.25,0.1216139942407608
34.75,97.75,0.11466999351978302
34.75,98.25,0.11622799932956696
34.75,98.75,0.10817600041627884
34.75,99.25,0.043327998369932175
34.75,99.75,0.1609790027141571
34.75,100.25,0.24619799852371216
34.75,100.75,0.2419459968805313
34.75,101.25,0.24258899688720703
34.75,101.75,0.23133599758148193
34.75,102.25,0.2445399910211563
34.75,102.75,0.2644760012626648
34.75,103.25,0.2742860019207001
34.75,103.75,0.2581639885902405
34.75,104.25,0.23700599372386932
34.75,104.75,0.2180439978837967
34.75,105.25,0.2014779895544052
34.75,105.75,0.22214899957180023
34.75,106.25,0.28090399503707886
34.75,106.75,0.3277469873428345
34.75,107.25,0.31874898076057434
34.75,107.75,0.28963398933410645
34.75,108.25,0.32052499055862427
34.75,108.75,0.30555498600006104
34.75,109.25,0.3116759955883026
34.75,109.75,0.30436399579048157
34.75,110.25,0.26388999819755554
34.75,110.75,0.2680259943008423
34.75,111.25,0.26093700528144836
34.75,111.75,0.2733779847621918
34.75,112.25,0.26466497778892517
34.75,112.75,0.30951398611068726
34.75,113.25,0.27115899324417114
34.75,113.75,0.2616260051727295
34.75,114.25,0.3028149902820587
34.75,114.75,0.38612598180770874
34.75,115.25,0.40990400314331055
34.75,115.75,0.41743800044059753
34.75,116.25,0.4192489981651306
34.75,116.75,0.3839939832687378
34.75,117.25,0.3334199786186218
34.75,117.75,0.3628149926662445
34.75,118.25,0.3325420022010803
34.75,118.75,0.314098984003067
34.75,119.25,0.24596281349658966
34.75,119.75,0.11648749560117722
34.25,80.25,0.06310199946165085
34.25,80.75,0.05583899840712547
34.25,81.25,0.06978499889373779
34.25,81.75,0.046132996678352356
34.25,82.25,0.031856000423431396
34.25,82.75,0.058034997433423996
34.25,83.25,0.0666779950261116
34.25,83.75,0.07639399915933609
34.25,84.25,0.0715629979968071
34.25,84.75,0.07786300033330917
34.25,85.25,0.08498600125312805
34.25,85.75,0.06689199805259705
34.25,86.25,0.08119799941778183
34.25,86.75,0.08662399649620056
34.25,87.25,0.09480799734592438
34.25,87.75,0.09263800084590912
34.25,88.25,0.0990229994058609
34.25,88.75,0.0988209992647171
34.25,89.25,0.08679399639368057
34.25,89.75,0.07940499484539032
34.25,90.25,0.0913430005311966
34.25,90.75,0.10898599773645401
34.25,91.25,0.12275099754333496
34.25,91.75,0.12052299827337265
34.25,92.25,0.1256919950246811
34.25,92.75,0.10617899894714355
34.25,93.25,0.11707699298858643
34.25,93.75,0.14291200041770935
34.25,94.25,0.16373899579048157
34.25,94.75,0.16433098912239075
34.25,95.25,0.151761993765831
34.25,95.75,0.14972999691963196
34.25,96.25,0.1521579921245575
34.25,96.75,0.15118299424648285
34.25,97.25,0.13694798946380615
34.25,97.75,0.14212000370025635
34.25,98.25,0.17345799505710602
34.25,98.75,0.15679499506950378
34.25,99.25,0.14652100205421448
34.25,99.75,0.16252200305461884
34.25,100.25,0.22787699103355408
34.25,100.75,0.24406398832798004
34.25,101.25,0.24665699899196625
34.25,101.75,0.244843989610672
34.25,102.25,0.25057098269462585
34.25,102.75,0.2911889851093292
34.25,103.25,0.36035799980163574
34.25,103.75,0.328685998916626
34.25,104.25,0.2580620050430298
34.25,104.75,0.2910279929637909
34.25,105.25,0.2705479860305786
34.25,105.75,0.3534559905529022
34.25,106.25,0.40345799922943115
34.25,106.75,0.3851949870586395
34.25,107.25,0.38157400488853455
34.25,107.75,0.3919509947299957
34.25,108.25,0.3445029854774475
34.25,108.75,0.25901898741722107
34.25,109.25,0.3281089961528778
34.25,109.75,0.35582098364830017
34.25,110.25,0.3703419864177704
34.25,110.75,0.3133839964866638
34.25,111.25,0.29136499762535095
34.25,111.75,0.30642199516296387
34.25,112.25,0.27237600088119507
34.25,112.75,0.29881998896598816
34.25,113.25,0.317018985748291
34.25,113.75,0.39691397547721863
34.25,114.25,0.4582649767398834
34.25,114.75,0.49136197566986084
34.25,115.25,0.47267797589302063
34.25,115.75,0.44872698187828064
34.25,116.25,0.39546099305152893
34.25,116.75,0.34530800580978394
34.25,117.25,0.3454879820346832
34.25,117.75,0.3517719805240631
34.25,118.25,0.32186999917030334
34.25,118.75,0.3541199862957001
34.25,119.25,0.3267059922218323
34.25,119.75,0.3159363567829132
33.75,80.25,0.07375399768352509
33.75,80.75,0.07361999899148941
33.75,81.25,0.076044000685215
33.75,81.75,0.0704209953546524
33.75,82.25,0.06014999747276306
33.75,82.75,0.07789799571037292
33.75,83.25,0.07787599414587021
33.75,83.75,0.08846300095319748
33.75,84.25,0.07175400108098984
33.75,84.75,0.0763700008392334
33.75,85.25,0.0817519947886467
33.75,85.75,0.09103799611330032
33.75,86.25,0.09090499579906464
33.75,86.75,0.09020499885082245
33.75,87.25,0.09506199508905411
33.75,87.75,0.08895199745893478
33.75,88.25,0.09465499967336655
33.75,88.75,0.09422700107097626
33.75,89.25,0.07133499532938004
33.75,89.75,0.10638099908828735
33.75,90.25,0.09748999774456024
33.75,90.75,0.08871299773454666
33.75,91.25,0.1009409949183464
33.75,91.75,0.1315549910068512
33.75,92.25,0.1320360004901886
33.75,92.75,0.13260400295257568
33.75,93.25,0.1475919932126999
33.75,93.75,0.1544879972934723
33.75,94.25,0.1615239977836609
33.75,94.75,0.08499699831008911
33.75,95.25,0.12229499965906143
33.75,95.75,0.16760799288749695
33.75,96.25,0.1567849963903427
33.75,96.75,0.14199699461460114
33.75,97.25,0.1461769938468933
33.75,97.75,0.14112499356269836
33.75,98.25,0.16765598952770233
33.75,98.75,0.14119099080562592
33.75,99.25,0.1929979920387268
33.75,99.75,0.22822199761867523
33.75,100.25,0.23332999646663666
33.75,100.75,0.24847398698329926
33.75,101.25,0.2472189962863922
33.75,101.75,0.25593000650405884
33.75,102.25,0.24477899074554443
33.75,102.75,0.25885599851608276
33.75,103.25,0.3579089939594269
33.75,103.75,0.39026400446891785
33.75,104.25,0.3755349814891815
33.75,104.75,0.2987090051174164
33.75,105.25,0.3616139888763428
33.75,105.75,0.39656999707221985
33.75,106.25,0.42693397402763367
33.75,106.75,0.440123975276947
33.75,107.25,0.48295697569847107
33.75,107.75,0.4658999741077423
33.75,108.25,0.4399319887161255
33.75,108.75,0.3672029972076416
33.75,109.25,0.3486520051956177
33.75,109.75,0.3835899829864502
33.75,110.25,0.3663039803504944
33.75,110.75,0.35898998379707336
33.75,111.25,0.33351799845695496
33.75,111.75,0.3206599950790405
33.75,112.25,0.3163449764251709
33.75,112.75,0.29612499475479126
33.75,113.25,0.4232119917869568
33.75,113.75,0.540632963180542
33.75,114.25,0.5504989624023438
33.75,114.75,0.48394399881362915
33.75,115.25,0.5074599981307983
33.75,115.75,0.41278597712516785
33.75,116.25,0.45715299248695374
33.75,116.75,0.47484898567199707
33.75,117.25,0.4848669767379761
33.75,117.75,0.4687030017375946
33.75,118.25,0.37073999643325806
33.75,118.75,0.3621079921722412
33.75,119.25,0.32654300332069397
33.75,119.75,0.3056899905204773
33.25,80.25,0.08099000155925751
33.25,80.75,0.08127100020647049
33.25,81.25,0.09327999502420425
33.25,81.75,0.0856739953160286
33.25,82.25,0.09271299839019775
33.25,82.75,0.07607799768447876
33.25,83.25,0.08653900027275085
33.25,83.75,0.09667100012302399
33.25,84.25,0.08735999464988708
33.25,84.75,0.08988499641418457
33.25,85.25,0.07720699906349182
33.25,85.75,0.09299999475479126
33.25,86.25,0.09983599931001663
33.25,86.75,0.07599199563264847
33.25,87.25,0.10819199681282043
33.25,87.75,0.0931520015001297
33.25,88.25,0.09613099694252014
33.25,88.75,0.09588899463415146
33.25,89.25,0.10076699405908585
33.25,89.75,0.07332500070333481
33.25,90.25,0.07987400144338608
33.25,90.75,0.05145899951457977
33.25,91.25,0.050567999482154846
33.25,91.75,0.1013989970088005
33.25,92.25,0.13649199903011322
33.25,92.75,0.14671500027179718
33.25,93.25,0.15769299864768982
33.25,93.75,0.1563909947872162
33.25,94.25,0.1621529906988144
33.25,94.75,0.1327359974384308
33.25,95.25,0.10997599363327026
33.25,95.75,0.12459499388933182
33.25,96.25,0.1918409913778305
33.25,96.75,0.17824698984622955
33.25,97.25,0.17323099076747894
33.25,97.75,0.19036699831485748
33.25,98.25,0.1571130007505417
33.25,98.75,0.07020100206136703
33.25,99.25,0.13071300089359283
33.25,99.75,0.19418399035930634
33.25,100.25,0.2191609889268875
33.25,100.75,0.24094699323177338
33.25,101.25,0.22128799557685852
33.25,101.75,0.2519489824771881
33.25,102.25,0.2538110017776489
33.25,102.75,0.2664269804954529
33.25,103.25,0.28579097986221313
33.25,103.75,0.3576740026473999
33.25,104.25,0.40898099541664124
33.25,104.75,0.35972797870635986
33.25,105.25,0.35895898938179016
33.25,105.75,0.4351489841938019
33.25,106.25,0.4205849766731262
33.25,106.75,0.473147988319397
33.25,107.25,0.45162397623062134
33.25,107.75,0.4349839985370636
33.25,108.25,0.43553298711776733
33.25,108.75,0.4426179826259613
33.25,109.25,0.37553298473358154
33.25,109.75,0.35578998923301697
33.25,110.25,0.38384300470352173
33.25,110.75,0.40926098823547363
33.25,111.25,0.34990498423576355
33.25,111.75,0.3730970025062561
33.25,112.25,0.35035499930381775
33.25,112.75,0.40147098898887634
33.25,113.25,0.407742977142334
33.25,113.75,0.5036360025405884
33.25,114.25,0.5477609634399414
33.25,114.75,0.5662599802017212
33.25,115.25,0.48361697793006897
33.25,115.75,0.4520469903945923
33.25,116.25,0.4962889850139618
33.25,116.75,0.5598959922790527
33.25,117.25,0.5162490010261536
33.25,117.75,0.4953889846801758
33.25,118.25,0.3027009963989258
33.25,118.75,0.1948940008878708
33.25,119.25,0.24569599330425262
33.25,119.75,0.26625800132751465
32.75,80.25,0.07718800008296967
32.75,80.75,0.07688900083303452
32.75,81.25,0.07657700031995773
32.75,81.75,0.06501399725675583
32.75,82.25,0.052903998643159866
32.75,82.75,0.06524799764156342
32.75,83.25,0.08646500110626221
32.75,83.75,0.08661200106143951
32.75,84.25,0.08946499973535538
32.75,84.75,0.10850200057029724
32.75,85.25,0.1082029938697815
32.75,85.75,0.10530899465084076
32.75,86.25,0.10610799491405487
32.75,86.75,0.08682599663734436
32.75,87.25,0.09748099744319916
32.75,87.75,0.09240899980068207
32.75,88.25,0.09973099827766418
32.75,88.75,0.11550699919462204
32.75,89.25,0.11576299369335175
32.75,89.75,0.09602300077676773
32.75,90.25,0.10456699877977371
32.75,90.75,0.11577199399471283
32.75,91.25,0.10792499780654907
32.75,91.75,0.0986270010471344
32.75,92.25,0.08874499797821045
32.75,92.75,0.08163599669933319
32.75,93.25,0.10973399877548218
32.75,93.75,0.1252169907093048
32.75,94.25,0.10179999470710754
32.75,94.75,0.10976899415254593
32.75,95.25,0.16315999627113342
32.75,95.75,0.17802399396896362
32.75,96.25,0.20029298961162567
32.75,96.75,0.13763800263404846
32.75,97.25,0.12599599361419678
32.75,97.75,0.12434599548578262
32.75,98.25,0.18694499135017395
32.75,98.75,0.2030089944601059
32.75,99.25,0.19032599031925201
32.75,99.75,0.20992499589920044
32.75,100.25,0.21762900054454803
32.75,100.75,0.26169198751449585
32.75,101.25,0.27654898166656494
32.75,101.75,0.2778339982032776
32.75,102.25,0.26338499784469604
32.75,102.75,0.25684598088264465
32.75,103.25,0.3156989812850952
32.75,103.75,0.3071029782295227
32.75,104.25,0.46619898080825806
32.75,104.75,0.46489399671554565
32.75,105.25,0.44834399223327637
32.75,105.75,0.4547659754753113
32.75,106.25,0.48100200295448303
32.75,106.75,0.5183489918708801
32.75,107.25,0.5140910148620605
32.75,107.75,0.5004279613494873
32.75,108.25,0.4461669921875
32.75,108.75,0.40299397706985474
32.75,109.25,0.39126700162887573
32.75,109.75,0.41548797488212585
32.75,110.25,0.42686697840690613
32.75,110.75,0.40296900272369385
32.75,111.25,0.3835119903087616
32.75,111.75,0.48201698064804077
32.75,112.25,0.5323860049247742
32.75,112.75,0.5377119779586792
32.75,113.25,0.4674779772758484
32.75,113.75,0.3903079926967621
32.75,114.25,0.5566480159759521
32.75,114.75,0.5946669578552246
32.75,115.25,0.51836097240448
32.75,115.75,0.44992899894714355
32.75,116.25,0.4632290005683899
32.75,116.75,0.4248479902744293
32.75,117.25,0.3715279996395111
32.75,117.75,0.3285349905490875
32.75,118.25,0.3415980041027069
32.75,118.75,0.31565800309181213
32.75,119.25,0.2429099977016449
32.75,119.75,0.3146739900112152
32.25,80.25,0.08264999836683273
32.25,80.75,0.08693599700927734
32.25,81.25,0.08472900092601776
32.25,81.75,0.08505000174045563
32.25,82.25,0.08307100087404251
32.25,82.75,0.0873359963297844
32.25,83.25,0.09178999811410904
32.25,83.75,0.08580800145864487
32.25,84.25,0.08506999909877777
32.25,84.75,0.08179400116205215
32.25,85.25,0.09156899899244308
32.25,85.75,0.09298399835824966
32.25,86.25,0.0828699991106987
32.25,86.75,0.08276399970054626
32.25,87.25,0.0876069962978363
32.25,87.75,0.09343799948692322
32.25,88.25,0.09730799496173859
32.25,88.75,0.09635099768638611
32.25,89.25,0.0841359943151474
32.25,89.75,0.08304199576377869
32.25,90.25,0.08937199413776398
32.25,90.75,0.08452499657869339
32.25,91.25,0.12964899837970734
32.25,91.75,0.14782600104808807
32.25,92.25,0.1436839997768402
32.25,92.75,0.13235799968242645
32.25,93.25,0.11867799609899521
32.25,93.75,0.09646199643611908
32.25,94.25,0.028982998803257942
32.25,94.75,0.020143000409007072
32.25,95.25,0.07437299937009811
32.25,95.75,0.151870995759964
32.25,96.25,0.18763498961925507
32.25,96.75,0.23856998980045319
32.25,97.25,0.21386399865150452
32.25,97.75,0.1820250004529953
32.25,98.25,0.23391099274158478
32.25,98.75,0.2076530009508133
32.25,99.25,0.2177489995956421
32.25,99.75,0.22894899547100067
32.25,100.25,0.2349729984998703
32.25,100.75,0.2618439793586731
32.25,101.25,0.26436999440193176
32.25,101.75,0.39038199186325073
32.25,102.25,0.33993399143218994
32.25,102.75,0.27352598309516907
32.25,103.25,0.37606799602508545
32.25,103.75,0.4166719913482666
32.25,104.25,0.5329479575157166
32.25,104.75,0.5089569687843323
32.25,105.25,0.50177401304245
32.25,105.75,0.5072459578514099
32.25,106.25,0.5301399827003479
32.25,106.75,0.553210973739624
32.25,107.25,0.5762180089950562
32.25,107.75,0.5191499590873718
32.25,108.25,0.5454789996147156
32.25,108.75,0.4830169975757599
32.25,109.25,0.4627079963684082
32.25,109.75,0.4491269886493683
32.25,110.25,0.4746139943599701
32.25,110.75,0.4274519979953766
32.25,111.25,0.4297249913215637
32.25,111.75,0.45054498314857483
32.25,112.25,0.4905650019645691
32.25,112.75,0.4551229774951935
32.25,113.25,0.3288379907608032
32.25,113.75,0.363647997379303
32.25,114.25,0.3849659860134125
32.25,114.75,0.40651997923851013
32.25,115.25,0.36359497904777527
32.25,115.75,0.29215800762176514
32.25,116.25,0.2969139814376831
32.25,116.75,0.3573969900608063
32.25,117.25,0.3379859924316406
32.25,117.75,0.31614699959754944
32.25,118.25,0.3126489818096161
32.25,118.75,0.29600000381469727
32.25,119.25,0.3157939910888672
32.25,119.75,0.31658098101615906
31.75,80.25,0.07057199627161026
31.75,80.75,0.07665599882602692
31.75,81.25,0.08626699447631836
31.75,81.75,0.09126699715852737
31.75,82.25,0.08555499464273453
31.75,82.75,0.0729689970612526
31.75,83.25,0.056943997740745544
31.75,83.75,0.0903489962220192
31.75,84.25,0.09339499473571777
31.75,84.75,0.09997199475765228
31.75,85.25,0.10043199360370636
31.75,85.75,0.11131999641656876
31.75,86.25,0.10823699831962585
31.75,86.75,0.09928799420595169
31.75,87.25,0.07918699830770493
31.75,87.75,0.07617700099945068
31.75,88.25,0.10986899584531784
31.75,88.75,0.017099998891353607
31.75,89.25,-0.02761800028383732
31.75,89.75,0.08589399605989456
31.75,90.25,0.10655000060796738
31.75,90.75,0.11544299870729446
31.75,91.25,0.1159139946103096
31.75,91.75,0.1588120013475418
31.75,92.25,0.14816099405288696
31.75,92.75,0.1365239918231964
31.75,93.25,0.09580300003290176
31.75,93.75,0.14366500079631805
31.75,94.25,0.12665100395679474
31.75,94.75,0.07862100005149841
31.75,95.25,0.06113099679350853
31.75,95.75,0.04804299771785736
31.75,96.25,0.18470399081707
31.75,96.75,0.28804299235343933
31.75,97.25,0.27533799409866333
31.75,97.75,0.22676900029182434
31.75,98.25,0.24594499170780182
31.75,98.75,0.2575889825820923
31.75,99.25,0.1966399997472763
31.75,99.75,0.2128719985485077
31.75,100.25,0.2696189880371094
31.75,100.75,0.3204540014266968
31.75,101.25,0.3473599851131439
31.75,101.75,0.40061497688293457
31.75,102.25,0.4245799779891968
31.75,102.75,0.3385089933872223
31.75,103.25,0.4161610007286072
31.75,103.75,0.4599439799785614
31.75,104.25,0.5465369820594788
31.75,104.75,0.4890419840812683
31.75,105.25,0.5453050136566162
31.75,105.75,0.5463379621505737
31.75,106.25,0.5362579822540283
31.75,106.75,0.5519689917564392
31.75,107.25,0.5296899676322937
31.75,107.75,0.5526229739189148
31.75,108.25,0.5919789671897888
31.75,108.75,0.5203709602355957
31.75,109.25,0.4877169728279114
31.75,109.75,0.47935399413108826
31.75,110.25,0.48402899503707886
31.75,110.75,0.4632579982280731
31.75,111.25,0.4402399957180023
31.75,111.75,0.4416069984436035
31.75,112.25,0.4358479976654053
31.75,112.75,0.35008299350738525
31.75,113.25,0.334758996963501
31.75,113.75,0.3211189806461334
31.75,114.25,0.34731897711753845
31.75,114.75,0.36487799882888794
31.75,115.25,0.36969298124313354
31.75,115.75,0.3790009915828705
31.75,116.25,0.34195399284362793
31.75,116.75,0.31616199016571045
31.75,117.25,0.2786110043525696
31.75,117.75,0.26890799403190613
31.75,118.25,0.3251189887523651
31.75,118.75,0.31169000267982483
31.75,119.25,0.3368310034275055
31.75,119.75,0.27737998962402344
31.25,80.25,0.0897269994020462
31.25,80.75,0.0848580002784729
31.25,81.25,0.056970998644828796
31.25,81.75,0.05383199825882912
31.25,82.25,0.07253799587488174
31.25,82.75,0.08552400022745132
31.25,83.25,0.06842599809169769
31.25,83.75,0.08694499731063843
31.25,84.25,0.06387200206518173
31.25,84.75,0.0870639979839325
31.25,85.25,0.08515999466180801
31.25,85.75,0.08598700165748596
31.25,86.25,0.11123699694871902
31.25,86.75,0.09707699716091156
31.25,87.25,0.07581499963998795
31.25,87.75,0.11333999782800674
31.25,88.25,0.10756199806928635
31.25,88.75,0.11016299575567245
31.25,89.25,0.11297699809074402
31.25,89.75,0.1326809972524643
31.25,90.25,0.12887199223041534
31.25,90.75,0.09441399574279785
31.25,91.25,0.13662900030612946
31.25,91.75,0.14291898906230927
31.25,92.25,0.15366199612617493
31.25,92.75,0.13590899109840393
31.25,93.25,0.08500299602746964
31.25,93.75,0.07945699989795685
31.25,94.25,0.17498299479484558
31.25,94.75,0.18146899342536926
31.25,95.25,0.19424299895763397
31.25,95.75,0.12348099797964096
31.25,96.25,0.16925999522209167
31.25,96.75,0.26740598678588867
31.25,97.25,0.29404500126838684
31.25,97.75,0.2138569951057434
31.25,98.25,0.2641730010509491
31.25,98.75,0.39885300397872925
31.25,99.25,0.34183499217033386
31.25,99.75,0.2318439930677414
31.25,100.25,0.27879300713539124
31.25,100.75,0.32521799206733704
31.25,101.25,0.30866900086402893
31.25,101.75,0.397938996553421
31.25,102.25,0.41095399856567383
31.25,102.75,0.3330259919166565
31.25,103.25,0.45146098732948303
31.25,103.75,0.4944929778575897
31.25,104.25,0.5169389843940735
31.25,104.75,0.44590097665786743
31.25,105.25,0.5159170031547546
31.25,105.75,0.5312609672546387
31.25,106.25,0.4708489775657654
31.25,106.75,0.5073269605636597
31.25,107.25,0.5204470157623291
31.25,107.75,0.5254510045051575
31.25,108.25,0.5350629687309265
31.25,108.75,0.5370649695396423
31.25,109.25,0.5199750065803528
31.25,109.75,0.48885998129844666
31.25,110.25,0.5198860168457031
31.25,110.75,0.5147780179977417
31.25,111.25,0.5081619620323181
31.25,111.75,0.4958309829235077
31.25,112.25,0.4238889813423157
31.25,112.75,0.4013049900531769
31.25,113.25,0.3702870011329651
31.25,113.75,0.29283198714256287
31.25,114.25,0.3479669988155365
31.25,114.75,0.36218997836112976
31.25,115.25,0.4193459749221802
31.25,115.75,0.4807779788970947
31.25,116.25,0.5068519711494446
31.25,116.75,0.4455049932003021
31.25,117.25,0.3256929814815521
31.25,117.75,0.28962498903274536
31.25,118.25,0.3231399953365326
31.25,118.75,0.30240899324417114
31.25,119.25,0.3890939950942993
31.25,119.75,0.4131859838962555
30.75,80.25,0.05211499705910683
30.75,80.75,0.10277699679136276
30.75,81.25,0.07999499887228012
30.75,81.75,0.06402400135993958
30.75,82.25,0.07428999990224838
30.75,82.75,0.05618899688124657
30.75,83.25,0.06557399779558182
30.75,83.75,0.07101000100374222
30.75,84.25,0.08388999849557877
30.75,84.75,0.08842799812555313
30.75,85.25,0.07219699770212173
30.75,85.75,0.03358300030231476
30.75,86.25,0.09735099971294403
30.75,86.75,0.10424799472093582
30.75,87.25,0.10645399987697601
30.75,87.75,0.12227199971675873
30.75,88.25,0.12146800011396408
30.75,88.75,0.10677699744701385
30.75,89.25,0.1291009932756424
30.75,89.75,0.12700499594211578
30.75,90.25,0.09268080443143845
30.75,90.75,0.08757700026035309
30.75,91.25,0.12115199863910675
30.75,91.75,0.1358560025691986
30.75,92.25,0.12587599456310272
30.75,92.75,0.14331099390983582
30.75,93.25,0.11934799700975418
30.75,93.75,0.060596998780965805
30.75,94.25,0.07031599432229996
30.75,94.75,0.0500979982316494
30.75,95.25,0.11383900046348572
30.75,95.75,0.19510599970817566
30.75,96.25,0.20558099448680878
30.75,96.75,0.14239299297332764
30.75,97.25,0.232014998793602
30.75,97.75,0.21553198993206024
30.75,98.25,0.23269400000572205
30.75,98.75,0.3322699964046478
30.75,99.25,0.30579400062561035
30.75,99.75,0.2318580001592636
30.75,100.25,0.35872697830200195
30.75,100.75,0.38266098499298096
30.75,101.25,0.36641499400138855
30.75,101.75,0.4603789746761322
30.75,102.25,0.43004199862480164
30.75,102.75,0.4564659893512726
30.75,103.25,0.5695409774780273
30.75,103.75,0.4494769871234894
30.75,104.25,0.4134169816970825
30.75,104.75,0.4647669792175293
30.75,105.25,0.4816499948501587
30.75,105.75,0.48711299896240234
30.75,106.25,0.43799498677253723
30.75,106.75,0.4706819951534271
30.75,107.25,0.5138559937477112
30.75,107.75,0.5382300019264221
30.75,108.25,0.5421450138092041
30.75,108.75,0.5549730062484741
30.75,109.25,0.5766170024871826
30.75,109.75,0.5305289626121521
30.75,110.25,0.5102139711380005
30.75,110.75,0.4992139935493469
30.75,111.25,0.47822698950767517
30.75,111.75,0.3919069766998291
30.75,112.25,0.3524619936943054
30.75,112.75,0.4159879982471466
30.75,113.25,0.311057984828949
30.75,113.75,0.24685999751091003
30.75,114.25,0.2406259924173355
30.75,114.75,0.2630879878997803
30.75,115.25,0.37974998354911804
30.75,115.75,0.46623799204826355
30.75,116.25,0.5334770083427429
30.75,116.75,0.3630119860172272
30.75,117.25,0.321723997592926
30.75,117.75,0.41795098781585693
30.75,118.25,0.49341297149658203
30.75,118.75,0.5371530055999756
30.75,119.25,0.5470289587974548
30.75,119.75,0.5058450102806091
30.25,80.25,0.15978799760341644
30.25,80.75,0.08633700013160706
30.25,81.25,0.03683499991893768
30.25,81.75,0.059759996831417084
30.25,82.25,0.02434000000357628
30.25,82.75,0.11082799732685089
30.25,83.25,0.09706299751996994
30.25,83.75,0.08038599789142609
30.25,84.25,0.08844399452209473
30.25,84.75,0.10055999457836151
30.25,85.25,0.09280099719762802
30.25,85.75,0.10190799832344055
30.25,86.25,0.09276799857616425
30.25,86.75,0.09769899398088455
30.25,87.25,0.11048999428749084
30.25,87.75,0.11737100034952164
30.25,88.25,0.11651699990034103
30.25,88.75,0.12715299427509308
30.25,89.25,0.1374569982290268
30.25,89.75,0.13052499294281006
30.25,90.25,0.10586699843406677
30.25,90.75,0.14513500034809113
30.25,91.25,0.1960510015487671
30.25,91.75,0.18951798975467682
30.25,92.25,0.1583629995584488
30.25,92.75,0.1595509946346283
30.25,93.25,0.1730870008468628
30.25,93.75,0.19673699140548706
30.25,94.25,0.16099199652671814
30.25,94.75,0.18862399458885193
30.25,95.25,0.1670909970998764
30.25,95.75,0.09868700057268143
30.25,96.25,0.1051889955997467
30.25,96.75,0.1529659926891327
30.25,97.25,0.1836329996585846
30.25,97.75,0.21921899914741516
30.25,98.25,0.24146299064159393
30.25,98.75,0.3675819933414459
30.25,99.25,0.3991619944572449
30.25,99.75,0.23521900177001953
30.25,100.25,0.3324680030345917
30.25,100.75,0.5589699745178223
30.25,101.25,0.45064398646354675
30.25,101.75,0.3115279972553253
30.25,102.25,0.5039190053939819
30.25,102.75,0.5898630023002625
30.25,103.25,0.5937289595603943
30.25,103.75,0.45614999532699585
30.25,104.25,0.4456630051136017
30.25,104.75,0.4356519877910614
30.25,105.25,0.4511229991912842
30.25,105.75,0.42672598361968994
30.25,106.25,0.42797499895095825
30.25,106.75,0.4945479929447174
30.25,107.25,0.4982929825782776
30.25,107.75,0.5105679631233215
30.25,108.25,0.5670660138130188
30.25,108.75,0.5678949952125549
30.25,109.25,0.5795829892158508
30.25,109.75,0.5458499789237976
30.25,110.25,0.5353310108184814
30.25,110.75,0.5163359642028809
30.25,111.25,0.49500197172164917
30.25,111.75,0.3771379888057709
30.25,112.25,0.34829798340797424
30.25,112.75,0.33548200130462646
30.25,113.25,0.3506869971752167
30.25,113.75,0.2598859965801239
30.25,114.25,0.29366999864578247
30.25,114.75,0.2633499801158905
30.25,115.25,0.31078699231147766
30.25,115.75,0.4330969750881195
30.25,116.25,0.3432999849319458
30.25,116.75,0.34769800305366516
30.25,117.25,0.5033659934997559
30.25,117.75,0.5663529634475708
30.25,118.25,0.565775990486145
30.25,118.75,0.5590490102767944
30.25,119.25,0.5589010119438171
30.25,119.75,0.5695030093193054
29.75,80.25,0.585375964641571
29.75,80.75,0.4640730023384094
29.75,81.25,0.26667100191116333
29.75,81.75,0.3201279938220978
29.75,82.25,0.20091699063777924
29.75,82.75,0.0734269991517067
29.75,83.25,0.10303699970245361
29.75,83.75,0.11650999635457993
29.75,84.25,0.10422899574041367
29.75,84.75,0.09155900031328201
29.75,85.25,0.1002419963479042
29.75,85.75,0.10896999388933182
29.75,86.25,0.10272299498319626
29.75,86.75,0.1059499979019165
29.75,87.25,0.10264499485492706
29.75,87.75,0.12609200179576874
29.75,88.25,0.12995199859142303
29.75,88.75,0.1367429941892624
29.75,89.25,0.15768200159072876
29.75,89.75,0.1531289964914322
29.75,90.25,0.1495250016450882
29.75,90.75,0.1645289957523346
29.75,91.25,0.176160991191864
29.75,91.75,0.19900599122047424
29.75,92.25,0.17407099902629852
29.75,92.75,0.1557679921388626
29.75,93.25,0.24679699540138245
29.75,93.75,0.36340799927711487
29.75,94.25,0.29885298013687134
29.75,94.75,0.2577970027923584
29.75,95.25,0.31608399748802185
29.75,95.75,0.18684498965740204
29.75,96.25,0.13260899484157562
29.75,96.75,0.07000599801540375
29.75,97.25,0.1510169953107834
29.75,97.75,0.23376800119876862
29.75,98.25,0.29763898253440857
29.75,98.75,0.38992998003959656
29.75,99.25,0.3534799814224243
29.75,99.75,0.28980299830436707
29.75,100.25,0.25975897908210754
29.75,100.75,0.41902199387550354
29.75,101.25,0.48502299189567566
29.75,101.75,0.29764097929000854
29.75,102.25,0.5238499641418457
29.75,102.75,0.5995550155639648
